Repetição,Cenário,Método,Data,Real,Estimado
10,Aleatório 20%,PCHIP,2022-06-01,745.1,737.3577268203649
10,Aleatório 20%,PCHIP,2022-07-01,832.4,814.7233078546269
10,Aleatório 20%,Harmônica log,2015-11-01,465.8,475.3832982736071
10,Aleatório 20%,Harmônica log,2016-03-01,476.2,444.00421361285186
10,Aleatório 20%,Harmônica log,2016-05-01,473.0,471.61291622019496
10,Aleatório 20%,Harmônica log,2017-04-01,484.7,497.41693208134785
10,Aleatório 20%,Harmônica log,2017-05-01,496.8,502.20214566438875
10,Aleatório 20%,Harmônica log,2018-02-01,455.7,493.0352868612542
10,Aleatório 20%,Harmônica log,2018-05-01,553.4,534.7754194928815
10,Aleatório 20%,Harmônica log,2018-08-01,652.1,639.6667524123939
10,Aleatório 20%,Harmônica log,2018-10-01,548.1,530.4707935246714
10,Aleatório 20%,Harmônica log,2019-02-01,489.1,525.0139901477456
10,Aleatório 20%,Harmônica log,2019-07-01,667.2,668.7528520399004
10,Aleatório 20%,Harmônica log,2019-09-01,602.0,605.5336181337907
10,Aleatório 20%,Harmônica log,2020-02-01,439.8,559.0668603166849
10,Aleatório 20%,Harmônica log,2021-09-01,694.7,686.6319464909376
10,Aleatório 20%,Harmônica log,2022-06-01,745.1,723.4078910289912
10,Aleatório 20%,Harmônica log,2022-07-01,832.4,807.5032271428697
10,Aleatório 20%,Harmônica + resíduo,2015-11-01,465.8,489.5017152825288
10,Aleatório 20%,Harmônica + resíduo,2016-03-01,476.2,411.1631101200999
10,Aleatório 20%,Harmônica + resíduo,2016-05-01,473.0,464.6998583065965
10,Aleatório 20%,Harmônica + resíduo,2017-04-01,484.7,524.5267026550523
10,Aleatório 20%,Harmônica + resíduo,2017-05-01,496.8,513.7762046587653
10,Aleatório 20%,Harmônica + resíduo,2018-02-01,455.7,512.2763395110335
10,Aleatório 20%,Harmônica + resíduo,2018-05-01,553.4,532.4668106165793
10,Aleatório 20%,Harmônica + resíduo,2018-08-01,652.1,653.1272369887652
10,Aleatório 20%,Harmônica + resíduo,2018-10-01,548.1,528.7105822698666
10,Aleatório 20%,Harmônica + resíduo,2019-02-01,489.1,549.7624097840786
10,Aleatório 20%,Harmônica + resíduo,2019-07-01,667.2,666.4828425517062
10,Aleatório 20%,Harmônica + resíduo,2019-09-01,602.0,611.1831528675652
10,Aleatório 20%,Harmônica + resíduo,2020-02-01,439.8,538.6191173224524
10,Aleatório 20%,Harmônica + resíduo,2021-09-01,694.7,691.8550496175873
10,Aleatório 20%,Harmônica + resíduo,2022-06-01,745.1,720.5539804312925
10,Aleatório 20%,Harmônica + resíduo,2022-07-01,832.4,820.2440118228353
10,Bloco 3 meses,Média global,2016-07-01,552.3,580.1588235294117
10,Bloco 3 meses,Média global,2016-08-01,563.1,580.1588235294117
10,Bloco 3 meses,Média global,2016-09-01,496.5,580.1588235294117
10,Bloco 3 meses,Linear,2016-07-01,552.3,491.625
10,Bloco 3 meses,Linear,2016-08-01,563.1,490.75
10,Bloco 3 meses,Linear,2016-09-01,496.5,489.875
10,Bloco 3 meses,PCHIP,2016-07-01,552.3,491.953125
10,Bloco 3 meses,PCHIP,2016-08-01,563.1,490.75
10,Bloco 3 meses,PCHIP,2016-09-01,496.5,489.546875
10,Bloco 3 meses,Harmônica log,2016-07-01,552.3,556.7755005247917
10,Bloco 3 meses,Harmônica log,2016-08-01,563.1,570.9438421531811
10,Bloco 3 meses,Harmônica log,2016-09-01,496.5,503.61665059702676
10,Bloco 3 meses,Harmônica + resíduo,2016-07-01,552.3,559.6865391265919
10,Bloco 3 meses,Harmônica + resíduo,2016-08-01,563.1,581.8474414480412
10,Bloco 3 meses,Harmônica + resíduo,2016-09-01,496.5,520.315551724788
10,Bloco 6 meses,Média global,2017-03-01,513.9,581.6987804878049
10,Bloco 6 meses,Média global,2017-04-01,484.7,581.6987804878049
10,Bloco 6 meses,Média global,2017-05-01,496.8,581.6987804878049
10,Bloco 6 meses,Média global,2017-06-01,524.4,581.6987804878049
10,Bloco 6 meses,Média global,2017-07-01,607.2,581.6987804878049
10,Bloco 6 meses,Média global,2017-08-01,599.1,581.6987804878049
10,Bloco 6 meses,Linear,2017-03-01,513.9,460.64285714285717
10,Bloco 6 meses,Linear,2017-04-01,484.7,472.4857142857143
10,Bloco 6 meses,Linear,2017-05-01,496.8,484.3285714285715
10,Bloco 6 meses,Linear,2017-06-01,524.4,496.1714285714286
10,Bloco 6 meses,Linear,2017-07-01,607.2,508.01428571428573
10,Bloco 6 meses,Linear,2017-08-01,599.1,519.8571428571429
10,Bloco 6 meses,PCHIP,2017-03-01,513.9,453.3921282798834
10,Bloco 6 meses,PCHIP,2017-04-01,484.7,465.2349854227406
10,Bloco 6 meses,PCHIP,2017-05-01,496.8,481.42827988338195
10,Bloco 6 meses,PCHIP,2017-06-01,524.4,499.0717201166181
10,Bloco 6 meses,PCHIP,2017-07-01,607.2,515.2650145772595
10,Bloco 6 meses,PCHIP,2017-08-01,599.1,527.1078717201167
10,Bloco 6 meses,Harmônica log,2017-03-01,513.9,463.0879167520299
10,Bloco 6 meses,Harmônica log,2017-04-01,484.7,500.29730526852103
10,Bloco 6 meses,Harmônica log,2017-05-01,496.8,508.49854892965004
10,Bloco 6 meses,Harmônica log,2017-06-01,524.4,528.4525903513369
10,Bloco 6 meses,Harmônica log,2017-07-01,607.2,589.623721064897
10,Bloco 6 meses,Harmônica log,2017-08-01,599.1,605.7036342707954
10,Bloco 6 meses,Harmônica + resíduo,2017-03-01,513.9,460.28027183172304
10,Bloco 6 meses,Harmônica + resíduo,2017-04-01,484.7,497.15908500930124
10,Bloco 6 meses,Harmônica + resíduo,2017-05-01,496.8,505.20220686151566
10,Bloco 6 meses,Harmônica + resíduo,2017-06-01,524.4,524.9160556725094
10,Bloco 6 meses,Harmônica + resíduo,2017-07-01,607.2,585.5541693513476
10,Bloco 6 meses,Harmônica + resíduo,2017-08-01,599.1,601.3961098994964
11,Aleatório 10%,Média global,2016-02-01,381.2,576.3430379746835
11,Aleatório 10%,Média global,2018-09-01,574.2,576.3430379746835
11,Aleatório 10%,Média global,2020-03-01,549.3,576.3430379746835
11,Aleatório 10%,Média global,2020-11-01,646.7,576.3430379746835
11,Aleatório 10%,Média global,2021-05-01,672.4,576.3430379746835
11,Aleatório 10%,Média global,2021-09-01,694.7,576.3430379746835
11,Aleatório 10%,Média global,2022-05-01,671.6,576.3430379746835
11,Aleatório 10%,Média global,2022-09-01,709.2,576.3430379746835
11,Aleatório 10%,Linear,2016-02-01,381.2,473.6
11,Aleatório 10%,Linear,2018-09-01,574.2,600.1
11,Aleatório 10%,Linear,2020-03-01,549.3,498.5
11,Aleatório 10%,Linear,2020-11-01,646.7,655.6
11,Aleatório 10%,Linear,2021-05-01,672.4,669.7
11,Aleatório 10%,Linear,2021-09-01,694.7,710.5
11,Aleatório 10%,Linear,2022-05-01,671.6,690.6500000000001
11,Aleatório 10%,Linear,2022-09-01,709.2,767.7
11,Aleatório 10%,PCHIP,2016-02-01,381.2,475.563015776699
11,Aleatório 10%,PCHIP,2018-09-01,574.2,600.1
11,Aleatório 10%,PCHIP,2020-03-01,549.3,487.7542978625604
11,Aleatório 10%,PCHIP,2020-11-01,646.7,647.0666666666667
11,Aleatório 10%,PCHIP,2021-05-01,672.4,657.7327510917031
11,Aleatório 10%,PCHIP,2021-09-01,694.7,705.0229768786128
11,Aleatório 10%,PCHIP,2022-05-01,671.6,673.439699493121
11,Aleatório 10%,PCHIP,2022-09-01,709.2,767.9684713375796
11,Aleatório 10%,Harmônica log,2016-02-01,381.2,430.55450133184894
11,Aleatório 10%,Harmônica log,2018-09-01,574.2,569.3310665790451
11,Aleatório 10%,Harmônica log,2020-03-01,549.3,566.6787446785785
11,Aleatório 10%,Harmônica log,2020-11-01,646.7,654.2870104893643
11,Aleatório 10%,Harmônica log,2021-05-01,672.4,646.7004757913984
11,Aleatório 10%,Harmônica log,2021-09-01,694.7,685.6216631700423
11,Aleatório 10%,Harmônica log,2022-05-01,671.6,688.0337308621556
11,Aleatório 10%,Harmônica log,2022-09-01,709.2,729.4425294701106
11,Aleatório 10%,Harmônica + resíduo,2016-02-01,381.2,451.67714650206267
11,Aleatório 10%,Harmônica + resíduo,2018-09-01,574.2,582.7260751580544
11,Aleatório 10%,Harmônica + resíduo,2020-03-01,549.3,486.59260044632276
11,Aleatório 10%,Harmônica + resíduo,2020-11-01,646.7,695.2552709909467
11,Aleatório 10%,Harmônica + resíduo,2021-05-01,672.4,656.3731551362517
11,Aleatório 10%,Harmônica + resíduo,2021-09-01,694.7,690.8039424807681
11,Aleatório 10%,Harmônica + resíduo,2022-05-01,671.6,675.6502133178692
11,Aleatório 10%,Harmônica + resíduo,2022-09-01,709.2,743.763283622331
11,Aleatório 20%,Média global,2015-05-01,456.7,588.9514285714284
11,Aleatório 20%,Média global,2015-11-01,465.8,588.9514285714284
11,Aleatório 20%,Média global,2016-06-01,492.5,588.9514285714284
11,Aleatório 20%,Média global,2016-08-01,563.1,588.9514285714284
11,Aleatório 20%,Média global,2016-10-01,489.0,588.9514285714284
11,Aleatório 20%,Média global,2016-11-01,507.2,588.9514285714284
11,Aleatório 20%,Média global,2017-02-01,448.8,588.9514285714284
11,Aleatório 20%,Média global,2017-06-01,524.4,588.9514285714284
11,Aleatório 20%,Média global,2017-09-01,531.7,588.9514285714284
11,Aleatório 20%,Média global,2018-05-01,553.4,588.9514285714284
11,Aleatório 20%,Média global,2018-07-01,648.4,588.9514285714284
11,Aleatório 20%,Média global,2019-02-01,489.1,588.9514285714284
11,Aleatório 20%,Média global,2019-03-01,573.2,588.9514285714284
11,Aleatório 20%,Média global,2019-04-01,553.4,588.9514285714284
11,Aleatório 20%,Média global,2020-06-01,635.0,588.9514285714284
11,Aleatório 20%,Média global,2021-03-01,663.1,588.9514285714284
11,Aleatório 20%,Linear,2015-05-01,456.7,456.9
11,Aleatório 20%,Linear,2015-11-01,465.8,464.40000000000003
11,Aleatório 20%,Linear,2016-06-01,492.5,512.65
11,Aleatório 20%,Linear,2016-08-01,563.1,524.4
11,Aleatório 20%,Linear,2016-10-01,489.0,499.4
11,Aleatório 20%,Linear,2016-11-01,507.2,502.3
11,Aleatório 20%,Linear,2017-02-01,448.8,511.0
11,Aleatório 20%,Linear,2017-06-01,524.4,552.0
11,Aleatório 20%,Linear,2017-09-01,531.7,556.05
11,Aleatório 20%,Linear,2018-05-01,553.4,544.0
11,Aleatório 20%,Linear,2018-07-01,648.4,609.2
11,Aleatório 20%,Linear,2019-02-01,489.1,565.6
11,Aleatório 20%,Linear,2019-03-01,573.2,565.9
11,Aleatório 20%,Linear,2019-04-01,553.4,566.2
11,Aleatório 20%,Linear,2020-06-01,635.0,637.5
11,Aleatório 20%,Linear,2021-03-01,663.1,581.25
11,Aleatório 20%,PCHIP,2015-05-01,456.7,451.5493793445879
11,Aleatório 20%,PCHIP,2015-11-01,465.8,461.00000000000006
11,Aleatório 20%,PCHIP,2016-06-01,492.5,518.118575099943
11,Aleatório 20%,PCHIP,2016-08-01,563.1,524.4
11,Aleatório 20%,PCHIP,2016-10-01,489.0,497.7888888888889
11,Aleatório 20%,PCHIP,2016-11-01,507.2,501.0111111111111
11,Aleatório 20%,PCHIP,2017-02-01,448.8,512.6111111111111
11,Aleatório 20%,PCHIP,2017-06-01,524.4,556.6326140567202
11,Aleatório 20%,PCHIP,2017-09-01,531.7,552.8818746214416
11,Aleatório 20%,PCHIP,2018-05-01,553.4,536.6635736196318
11,Aleatório 20%,PCHIP,2018-07-01,648.4,616.5364263803681
11,Aleatório 20%,PCHIP,2019-02-01,489.1,565.5919582455057
11,Aleatório 20%,PCHIP,2019-03-01,573.2,565.6837877344658
11,Aleatório 20%,PCHIP,2019-04-01,553.4,565.934202309468
11,Aleatório 20%,PCHIP,2020-06-01,635.0,635.7578742022795
11,Aleatório 20%,PCHIP,2021-03-01,663.1,570.5696477530099
11,Aleatório 20%,Harmônica log,2015-05-01,456.7,448.2983852520992
11,Aleatório 20%,Harmônica log,2015-11-01,465.8,482.7912315816413
11,Aleatório 20%,Harmônica log,2016-06-01,492.5,497.5249226693341
11,Aleatório 20%,Harmônica log,2016-08-01,563.1,570.8614348721185
11,Aleatório 20%,Harmônica log,2016-10-01,489.0,466.9252071431003
11,Aleatório 20%,Harmônica log,2016-11-01,507.2,513.2384662184643
11,Aleatório 20%,Harmônica log,2017-02-01,448.8,451.1513372837507
11,Aleatório 20%,Harmônica log,2017-06-01,524.4,528.9013377060244
11,Aleatório 20%,Harmônica log,2017-09-01,531.7,535.5432058709033
11,Aleatório 20%,Harmônica log,2018-05-01,553.4,538.5755681670742
11,Aleatório 20%,Harmônica log,2018-07-01,648.4,628.9451240999854
11,Aleatório 20%,Harmônica log,2019-02-01,489.1,509.8493831086662
11,Aleatório 20%,Harmônica log,2019-03-01,573.2,521.2122833559417
11,Aleatório 20%,Harmônica log,2019-04-01,553.4,562.1668428704694
11,Aleatório 20%,Harmônica log,2020-06-01,635.0,635.4101371548791
11,Aleatório 20%,Harmônica log,2021-03-01,663.1,589.0257640321472
11,Aleatório 20%,Harmônica + resíduo,2015-05-01,456.7,451.02542958444366
11,Aleatório 20%,Harmônica + resíduo,2015-11-01,465.8,495.91988443214854
11,Aleatório 20%,Harmônica + resíduo,2016-06-01,492.5,493.76793144751645
11,Aleatório 20%,Harmônica + resíduo,2016-08-01,563.1,564.5650060267899
11,Aleatório 20%,Harmônica + resíduo,2016-10-01,489.0,469.69405186469186
11,Aleatório 20%,Harmônica + resíduo,2016-11-01,507.2,526.9508575190731
11,Aleatório 20%,Harmônica + resíduo,2017-02-01,448.8,492.51866863691083
11,Aleatório 20%,Harmônica + resíduo,2017-06-01,524.4,530.5929358289981
11,Aleatório 20%,Harmônica + resíduo,2017-09-01,531.7,540.9461315187755
11,Aleatório 20%,Harmônica + resíduo,2018-05-01,553.4,536.8592016996048
11,Aleatório 20%,Harmônica + resíduo,2018-07-01,648.4,634.6009436286218
11,Aleatório 20%,Harmônica + resíduo,2019-02-01,489.1,500.4124301141041
11,Aleatório 20%,Harmônica + resíduo,2019-03-01,573.2,512.9439554255052
11,Aleatório 20%,Harmônica + resíduo,2019-04-01,553.4,554.7401310129164
11,Aleatório 20%,Harmônica + resíduo,2020-06-01,635.0,614.3348055043529
11,Aleatório 20%,Harmônica + resíduo,2021-03-01,663.1,563.3544350444276
11,Bloco 3 meses,Média global,2015-03-01,444.8,583.3223529411764
11,Bloco 3 meses,Média global,2015-04-01,441.5,583.3223529411764
11,Bloco 3 meses,Média global,2015-05-01,456.7,583.3223529411764
11,Bloco 3 meses,Linear,2015-03-01,444.8,387.7
11,Bloco 3 meses,Linear,2015-04-01,441.5,415.9
11,Bloco 3 meses,Linear,2015-05-01,456.7,444.1
11,Bloco 3 meses,PCHIP,2015-03-01,444.8,371.52413998637604
11,Bloco 3 meses,PCHIP,2015-04-01,441.5,400.96437329700274
11,Bloco 3 meses,PCHIP,2015-05-01,456.7,437.8724199591281
11,Bloco 3 meses,Harmônica log,2015-03-01,444.8,408.18405061864814
11,Bloco 3 meses,Harmônica log,2015-04-01,441.5,438.66065335619334
11,Bloco 3 meses,Harmônica log,2015-05-01,456.7,445.2859654976721
11,Bloco 3 meses,Harmônica + resíduo,2015-03-01,444.8,379.41991014384183
11,Bloco 3 meses,Harmônica + resíduo,2015-04-01,441.5,419.9724238880156
11,Bloco 3 meses,Harmônica + resíduo,2015-05-01,456.7,439.0956238792087
11,Bloco 6 meses,Média global,2017-02-01,448.8,584.7259259259258
11,Bloco 6 meses,Média global,2017-03-01,513.9,584.7259259259258
11,Bloco 6 meses,Média global,2017-04-01,484.7,584.7259259259258
11,Bloco 6 meses,Média global,2017-05-01,496.8,584.7259259259258
11,Bloco 6 meses,Média global,2017-06-01,524.4,584.7259259259258
11,Bloco 6 meses,Média global,2017-07-01,607.2,584.7259259259258
11,Bloco 6 meses,Linear,2017-02-01,448.8,537.8333333333334
11,Bloco 6 meses,Linear,2017-03-01,513.9,548.0444444444445
11,Bloco 6 meses,Linear,2017-04-01,484.7,558.2555555555556
11,Bloco 6 meses,Linear,2017-05-01,496.8,568.4666666666667
11,Bloco 6 meses,Linear,2017-06-01,524.4,578.6777777777778
11,Bloco 6 meses,Linear,2017-07-01,607.2,588.8888888888889
11,Bloco 6 meses,PCHIP,2017-02-01,448.8,549.8830526769617
11,Bloco 6 meses,PCHIP,2017-03-01,513.9,562.9834849889563
11,Bloco 6 meses,PCHIP,2017-04-01,484.7,574.7450595961033
11,Bloco 6 meses,PCHIP,2017-05-01,496.8,584.7026374495921
11,Bloco 6 meses,PCHIP,2017-06-01,524.4,592.3910795006116
11,Bloco 6 meses,PCHIP,2017-07-01,607.2,597.3452467003511
11,Bloco 6 meses,Harmônica log,2017-02-01,448.8,452.47656592687105
11,Bloco 6 meses,Harmônica log,2017-03-01,513.9,462.9465972736403
11,Bloco 6 meses,Harmônica log,2017-04-01,484.7,500.232074909698
11,Bloco 6 meses,Harmônica log,2017-05-01,496.8,508.9274353720367
11,Bloco 6 meses,Harmônica log,2017-06-01,524.4,528.5897496579953
11,Bloco 6 meses,Harmônica log,2017-07-01,607.2,589.262070681364
11,Bloco 6 meses,Harmônica + resíduo,2017-02-01,448.8,448.427825092545
11,Bloco 6 meses,Harmônica + resíduo,2017-03-01,513.9,458.6759258370684
11,Bloco 6 meses,Harmônica + resíduo,2017-04-01,484.7,495.47891054096095
11,Bloco 6 meses,Harmônica + resíduo,2017-05-01,496.8,503.950744402692
11,Bloco 6 meses,Harmônica + resíduo,2017-06-01,524.4,523.2744782968063
11,Bloco 6 meses,Harmônica + resíduo,2017-07-01,607.2,583.173649914233
12,Aleatório 10%,Média global,2015-06-01,472.3,582.8487499999999
12,Aleatório 10%,Média global,2015-11-01,465.8,582.8487499999999
12,Aleatório 10%,Média global,2016-04-01,456.9,582.8487499999999
12,Aleatório 10%,Média global,2016-10-01,489.0,582.8487499999999
12,Aleatório 10%,Média global,2017-07-01,607.2,582.8487499999999
12,Aleatório 10%,Média global,2018-09-01,574.2,582.8487499999999
12,Aleatório 10%,Média global,2020-03-01,549.3,582.8487499999999
12,Aleatório 10%,Média global,2022-11-01,682.8,582.8487499999999
12,Aleatório 10%,Linear,2015-06-01,472.3,480.04999999999995
12,Aleatório 10%,Linear,2015-11-01,465.8,464.40000000000003
12,Aleatório 10%,Linear,2016-04-01,456.9,474.6
12,Aleatório 10%,Linear,2016-10-01,489.0,501.85
12,Aleatório 10%,Linear,2017-07-01,607.2,561.75
12,Aleatório 10%,Linear,2018-09-01,574.2,600.1
12,Aleatório 10%,Linear,2020-03-01,549.3,498.5
12,Aleatório 10%,Linear,2022-11-01,682.8,683.4
12,Aleatório 10%,PCHIP,2015-06-01,472.3,481.45221977073834
12,Aleatório 10%,PCHIP,2015-11-01,465.8,461.00000000000006
12,Aleatório 10%,PCHIP,2016-04-01,456.9,474.6
12,Aleatório 10%,PCHIP,2016-10-01,489.0,501.84999999999997
12,Aleatório 10%,PCHIP,2017-07-01,607.2,569.5556032306915
12,Aleatório 10%,PCHIP,2018-09-01,574.2,600.1
12,Aleatório 10%,PCHIP,2020-03-01,549.3,487.7542978625604
12,Aleatório 10%,PCHIP,2022-11-01,682.8,683.4
12,Aleatório 10%,Harmônica log,2015-06-01,472.3,463.0472497896751
12,Aleatório 10%,Harmônica log,2015-11-01,465.8,485.5219526512722
12,Aleatório 10%,Harmônica log,2016-04-01,456.9,472.23340496748557
12,Aleatório 10%,Harmônica log,2016-10-01,489.0,465.33984539184
12,Aleatório 10%,Harmônica log,2017-07-01,607.2,590.545337963015
12,Aleatório 10%,Harmônica log,2018-09-01,574.2,565.7533304518051
12,Aleatório 10%,Harmônica log,2020-03-01,549.3,564.8455131932259
12,Aleatório 10%,Harmônica log,2022-11-01,682.8,754.629786936908
12,Aleatório 10%,Harmônica + resíduo,2015-06-01,472.3,461.0663198191963
12,Aleatório 10%,Harmônica + resíduo,2015-11-01,465.8,501.3159496470319
12,Aleatório 10%,Harmônica + resíduo,2016-04-01,456.9,491.12279574983677
12,Aleatório 10%,Harmônica + resíduo,2016-10-01,489.0,459.8136475322805
12,Aleatório 10%,Harmônica + resíduo,2017-07-01,607.2,587.2686540968467
12,Aleatório 10%,Harmônica + resíduo,2018-09-01,574.2,580.0479095949036
12,Aleatório 10%,Harmônica + resíduo,2020-03-01,549.3,485.47464312151226
12,Aleatório 10%,Harmônica + resíduo,2022-11-01,682.8,759.4065331291094
12,Aleatório 20%,Média global,2016-09-01,496.5,577.5785714285714
12,Aleatório 20%,Média global,2017-02-01,448.8,577.5785714285714
12,Aleatório 20%,Média global,2017-11-01,531.0,577.5785714285714
12,Aleatório 20%,Média global,2018-03-01,532.5,577.5785714285714
12,Aleatório 20%,Média global,2018-04-01,521.7,577.5785714285714
12,Aleatório 20%,Média global,2018-11-01,564.7,577.5785714285714
12,Aleatório 20%,Média global,2019-07-01,667.2,577.5785714285714
12,Aleatório 20%,Média global,2019-09-01,602.0,577.5785714285714
12,Aleatório 20%,Média global,2020-02-01,439.8,577.5785714285714
12,Aleatório 20%,Média global,2020-05-01,592.6,577.5785714285714
12,Aleatório 20%,Média global,2020-10-01,617.2,577.5785714285714
12,Aleatório 20%,Média global,2020-11-01,646.7,577.5785714285714
12,Aleatório 20%,Média global,2021-03-01,663.1,577.5785714285714
12,Aleatório 20%,Média global,2021-08-01,760.7,577.5785714285714
12,Aleatório 20%,Média global,2021-10-01,660.3,577.5785714285714
12,Aleatório 20%,Média global,2022-11-01,682.8,577.5785714285714
12,Aleatório 20%,Linear,2016-09-01,496.5,526.05
12,Aleatório 20%,Linear,2017-02-01,448.8,512.225
12,Aleatório 20%,Linear,2017-11-01,531.0,541.8333333333334
12,Aleatório 20%,Linear,2018-03-01,532.5,488.26666666666665
12,Aleatório 20%,Linear,2018-04-01,521.7,520.8333333333333
12,Aleatório 20%,Linear,2018-11-01,564.7,571.1333333333333
12,Aleatório 20%,Linear,2019-07-01,667.2,637.85
12,Aleatório 20%,Linear,2019-09-01,602.0,628.0
12,Aleatório 20%,Linear,2020-02-01,439.8,559.775
12,Aleatório 20%,Linear,2020-05-01,592.6,596.1
12,Aleatório 20%,Linear,2020-10-01,617.2,667.15
12,Aleatório 20%,Linear,2020-11-01,646.7,688.9
12,Aleatório 20%,Linear,2021-03-01,663.1,581.25
12,Aleatório 20%,Linear,2021-08-01,760.7,735.25
12,Aleatório 20%,Linear,2021-10-01,660.3,683.25
12,Aleatório 20%,Linear,2022-11-01,682.8,683.4
12,Aleatório 20%,PCHIP,2016-09-01,496.5,526.05
12,Aleatório 20%,PCHIP,2017-02-01,448.8,513.5430390012069
12,Aleatório 20%,PCHIP,2017-11-01,531.0,535.425925925926
12,Aleatório 20%,PCHIP,2018-03-01,532.5,477.19913042744133
12,Aleatório 20%,PCHIP,2018-04-01,521.7,520.4093719659938
12,Aleatório 20%,PCHIP,2018-11-01,564.7,566.0148148148148
12,Aleatório 20%,PCHIP,2019-07-01,667.2,646.5895393621939
12,Aleatório 20%,PCHIP,2019-09-01,602.0,628.0
12,Aleatório 20%,PCHIP,2020-02-01,439.8,555.846875
12,Aleatório 20%,PCHIP,2020-05-01,592.6,588.35709463618
12,Aleatório 20%,PCHIP,2020-10-01,617.2,658.99375
12,Aleatório 20%,PCHIP,2020-11-01,646.7,688.9
12,Aleatório 20%,PCHIP,2021-03-01,663.1,570.5696477530099
12,Aleatório 20%,PCHIP,2021-08-01,760.7,739.7143990384615
12,Aleatório 20%,PCHIP,2021-10-01,660.3,678.7856009615384
12,Aleatório 20%,PCHIP,2022-11-01,682.8,683.4
12,Aleatório 20%,Harmônica log,2016-09-01,496.5,500.8685851782369
12,Aleatório 20%,Harmônica log,2017-02-01,448.8,457.9110022807271
12,Aleatório 20%,Harmônica log,2017-11-01,531.0,553.3410579891234
12,Aleatório 20%,Harmônica log,2018-03-01,532.5,493.43803384854175
12,Aleatório 20%,Harmônica log,2018-04-01,521.7,530.0284131554689
12,Aleatório 20%,Harmônica log,2018-11-01,564.7,589.3390758169757
12,Aleatório 20%,Harmônica log,2019-07-01,667.2,671.2651325606488
12,Aleatório 20%,Harmônica log,2019-09-01,602.0,605.1190398570438
12,Aleatório 20%,Harmônica log,2020-02-01,439.8,553.2202941845228
12,Aleatório 20%,Harmônica log,2020-05-01,592.6,612.0674309664535
12,Aleatório 20%,Harmônica log,2020-10-01,617.2,599.9758957482899
12,Aleatório 20%,Harmônica log,2020-11-01,646.7,668.5130983104184
12,Aleatório 20%,Harmônica log,2021-03-01,663.1,596.1418985084129
12,Aleatório 20%,Harmônica log,2021-08-01,760.7,779.5554767218205
12,Aleatório 20%,Harmônica log,2021-10-01,660.3,639.0077779475195
12,Aleatório 20%,Harmônica log,2022-11-01,682.8,758.3236560261382
12,Aleatório 20%,Harmônica + resíduo,2016-09-01,496.5,510.33588658292956
12,Aleatório 20%,Harmônica + resíduo,2017-02-01,448.8,491.96533716545474
12,Aleatório 20%,Harmônica + resíduo,2017-11-01,531.0,580.318806442645
12,Aleatório 20%,Harmônica + resíduo,2018-03-01,532.5,475.6029608706372
12,Aleatório 20%,Harmônica + resíduo,2018-04-01,521.7,526.9839630014768
12,Aleatório 20%,Harmônica + resíduo,2018-11-01,564.7,612.4075172280866
12,Aleatório 20%,Harmônica + resíduo,2019-07-01,667.2,665.4623891342098
12,Aleatório 20%,Harmônica + resíduo,2019-09-01,602.0,608.8951737798157
12,Aleatório 20%,Harmônica + resíduo,2020-02-01,439.8,537.3676716890809
12,Aleatório 20%,Harmônica + resíduo,2020-05-01,592.6,587.3070757920499
12,Aleatório 20%,Harmônica + resíduo,2020-10-01,617.2,614.131258275531
12,Aleatório 20%,Harmônica + resíduo,2020-11-01,646.7,699.437510415205
12,Aleatório 20%,Harmônica + resíduo,2021-03-01,663.1,561.5998380773365
12,Aleatório 20%,Harmônica + resíduo,2021-08-01,760.7,791.6048150796157
12,Aleatório 20%,Harmônica + resíduo,2021-10-01,660.3,624.4402827464971
12,Aleatório 20%,Harmônica + resíduo,2022-11-01,682.8,761.4670099630271
12,Bloco 3 meses,Média global,2017-02-01,448.8,583.2285714285714
12,Bloco 3 meses,Média global,2017-03-01,513.9,583.2285714285714
12,Bloco 3 meses,Média global,2017-04-01,484.7,583.2285714285714
12,Bloco 3 meses,Linear,2017-02-01,448.8,502.0
12,Bloco 3 meses,Linear,2017-03-01,513.9,500.26666666666665
12,Bloco 3 meses,Linear,2017-04-01,484.7,498.53333333333336
12,Bloco 3 meses,PCHIP,2017-02-01,448.8,502.0
12,Bloco 3 meses,PCHIP,2017-03-01,513.9,499.4962962962963
12,Bloco 3 meses,PCHIP,2017-04-01,484.7,497.57037037037037
12,Bloco 3 meses,Harmônica log,2017-02-01,448.8,452.5972716120685
12,Bloco 3 meses,Harmônica log,2017-03-01,513.9,463.24370712898
12,Bloco 3 meses,Harmônica log,2017-04-01,484.7,499.6186885479186
12,Bloco 3 meses,Harmônica + resíduo,2017-02-01,448.8,445.7718425692399
12,Bloco 3 meses,Harmônica + resíduo,2017-03-01,513.9,455.27438623454884
12,Bloco 3 meses,Harmônica + resíduo,2017-04-01,484.7,489.9653322311191
12,Bloco 6 meses,Média global,2021-02-01,526.4,570.5666666666667
12,Bloco 6 meses,Média global,2021-03-01,663.1,570.5666666666667
12,Bloco 6 meses,Média global,2021-04-01,636.1,570.5666666666667
12,Bloco 6 meses,Média global,2021-05-01,672.4,570.5666666666667
12,Bloco 6 meses,Média global,2021-06-01,703.3,570.5666666666667
12,Bloco 6 meses,Média global,2021-07-01,775.8,570.5666666666667
12,Bloco 6 meses,Linear,2021-02-01,526.4,684.7
