data,64800,129600,259200
2020-06-01,-5.595704873231398,-6.655321733399887,-8.072985952658769
2020-07-01,-5.021556926841868,-6.058633592189722,-7.4543509313969025
2020-08-01,-4.22386547649694,-5.23521415540165,-6.605535484089955
2020-09-01,-3.047836215646612,-4.030561735998049,-5.372201579496618
2020-10-01,-1.5195777230578642,-2.471102320195996,-3.780953770482597
2020-11-01,0.03706708980894291,-0.8810121614025093,-2.1561572510305496
2020-12-01,1.314541742820552,0.43181453517706814,-0.8058996470562079
2021-01-01,2.224454337383122,1.3786555158333158,0.1809048875946928
2021-02-01,2.8696712378007305,2.0620637439901657,0.9066238572930843
2021-03-01,3.4098645671658687,2.641421632085212,1.5304641552619387
2021-04-01,3.89995497089285,3.1713884889422843,2.1069219843190012
2021-05-01,4.309947616498789,3.621740385514954,2.6056247861829434
2021-06-01,4.601871542959657,3.9543129781155812,2.9882759299647432
2021-07-01,4.739090797948393,4.132315497763216,3.2179702524446157
2021-08-01,4.635027257877596,4.069055509078453,3.2079199068359685
2021-09-01,4.2730428888560255,3.747821915344616,2.9413378551569167
2021-10-01,3.735588985440131,3.2510330794580113,2.500585539837516
2021-11-01,3.1242897878693157,2.6803173336386408,1.9872519432564104
2021-12-01,2.495942258292075,2.092508294861773,1.4581467703587805
2022-01-01,1.9189542675868552,1.5560780217200545,0.9817311823006776
2022-02-01,1.4240040442685995,1.1017913021730692,0.5887695899359642
2022-03-01,1.0055138165241715,0.7241745305693712,0.27379622973944606
2022-04-01,0.6212915500738063,0.38115331268591035,-0.005249220396763121
2022-05-01,0.21444933853263137,0.015967311616918778,-0.3051084938093709
2022-06-01,-0.22880463628564485,-0.38504107451001346,-0.639417627551893
2022-07-01,-0.6644887562193844,-0.7777528250207979,-0.9640347358108556
2022-08-01,-1.0432235823965357,-1.1126516584710089,-1.2294211761090992
2022-09-01,-1.345227812835219,-1.3698236835830357,-1.415642978045753
2022-10-01,-1.6293866486352044,-1.6080290260154015,-1.5814440302940511
2022-11-01,-1.9213117179713208,-1.8527644285626366,-1.7523099467048269
2022-12-01,-2.1541180554188486,-2.037042777643819,-1.8612487911351536
2023-01-01,-2.27552774261801,-2.108499360593555,-1.8558985639241428
2023-02-01,-2.349233428089633,-2.1307575562669854,-1.7998938941108236
2023-03-01,-2.4544636181581154,-2.1829954482062703,-1.7724332246040149
2023-04-01,-2.5790012171406715,-2.252965330518009,-1.7612987058727185
2023-05-01,-2.602278392560379,-2.2200897939388824,-1.6459527910253655
2023-06-01,-2.3880682198631575,-1.9481547525379028,-1.290231845360836
2023-07-01,-1.9546155267842096,-1.4554409009682558,-0.7124777949579766
2023-08-01,-1.421352998892985,-0.861438612563461,-0.032252298888010955
2023-09-01,-0.9078995843168514,-0.2858434567808672,0.6306693061566193
2023-10-01,-0.4128932569069548,0.27261468364145003,1.2774708477301147
2023-11-01,0.11041142481929,0.8605775360853158,1.9547031247867608
2023-12-01,0.6492072872755443,1.4651257375463729,2.6493530208881566
2024-01-01,1.0392018209178104,1.9218496526835906,3.1969162462254417
2024-02-01,1.3500079909840679,2.3002438345857854,3.6667937831330164
2024-03-01,1.6393038169487681,2.6578690985569438,4.116455371465349
2024-04-01,1.920848531362708,3.008370557638955,4.55945865102899
2024-05-01,2.1963552447941765,3.3533519925401833,4.9973245561594695
2024-06-01,2.464604945229098,3.691491491375018,5.428653950829812
2024-07-01,2.7236017442603497,4.020698285606272,5.851285437189745
2024-08-01,2.973691608196077,4.341233011708027,6.265416562250266
2024-09-01,3.215573507096451,4.653720316891395,6.671617333261452
2024-10-01,3.447836634488226,4.956687464967899,7.068369699110917
2024-11-01,3.6671996764941923,5.246804927058633,7.45230898506702
2024-12-01,3.872460686066688,5.522837502425318,7.822175820638108
